sku;colecao;categoria;subcategoria
502VE000510;IN17;Collection;Vestido
502VE000511;VE18;Collection;Vestido
502VE000512;VE18;Collection;Vestido
502VE000513;VE18;Collection;Vestido
502VE000514;VE18;Collection;Vestido
502VE000515;P616;Collection;Vestido
502VE000516;P616;Collection;Vestido
502VE000517;P616;Collection;Vestido
502VE000518;VE18;Collection;Vestido
502VE000519;VE18;Collection;Vestido
502VE000520;VE18;Collection;Vestido
502VE000521;VE18;Collection;Vestido
502VE000522;VE18;Collection;Vestido
502VE000523;VE18;Collection;Vestido
502VE000524;VE18;Collection;Vestido
502VE000525;VE18;Collection;Vestido
502VE000526;VE18;Collection;Vestido
502VE000527;VE18;Collection;Vestido
502VE000528;IN16;Collection;Vestido
502VE000529;AI16;Collection;Vestido
502VE000530;IN16;Collection;Vestido
502VE000531;IN16;Collection;Vestido
502VE000532;IN17;Collection;Vestido
502VE000533;IN17;Collection;Vestido
502VE000534;IN17;Collection;Vestido
502VE000535;IN17;Collection;Vestido
502VE000536;IN17;Collection;Vestido
502VE000537;IN17;Collection;Vestido
502VE000538;IN17;Collection;Vestido
502VE000539;VE18;Collection;Vestido
502VE000540;VE18;Collection;Vestido
502VE000541;VE18;Collection;Vestido
502VE000542;VE18;Collection;Vestido
502VE000543;VE18;Collection;Vestido
502VE000544;IN17;Collection;Vestido
502VE000545;IN17;Collection;Vestido
502VE000546;VE18;Collection;Vestido
502VE000547;VE18;Collection;Vestido
502VE000548;VE18;Collection;Vestido
502VE000549;VE18;Collection;Vestido
502VE000550;VE18;Collection;Vestido
502VE000551;VE18;Collection;Vestido
502VE000552;VE18;Collection;Vestido
502VE000553;VE18;Collection;Vestido
502VE000554;IN17;Collection;Vestido
502VE000555;AI17;Collection;Vestido
502VE000556;IN17;Collection;Vestido
502VE000557;IN17;Collection;Vestido
502VE000558;IN17;Collection;Vestido
502VE000559;IN17;Collection;Vestido
502VE000560;IN17;Collection;Vestido
502VE000561;IN17;Collection;Vestido
502VE000562;IN17;Collection;Vestido
502VE000563;IN17;Collection;Vestido
502VE000564;IN17;Collection;Vestido
502VE000565;VE18;Collection;Vestido
502VE000566;IN17;Collection;Vestido
502VE000567;IN17;Collection;Vestido
502VE000568;VE18;Collection;Vestido
502VE000569;VE18;Collection;Vestido
502VE000570;VE18;Collection;Vestido
502VE000571;IN17;Collection;Vestido
502VE000572;IN17;Collection;Vestido
502VE000573;IN17;Collection;Vestido
502VE000574;IN17;Collection;Vestido
502VE000575;IN17;Collection;Vestido
502VE000576;IN17;Collection;Vestido
502VE000577;IN17;Collection;Vestido
502VE000578;IN17;Collection;Vestido
502VE000579;IN17;Collection;Vestido
502VE000580;IN17;Collection;Vestido
502VE000581;VE18;Collection;Vestido
502VE000582;VE18;Collection;Vestido
502VE000583;VE18;Collection;Vestido
502VE000584;VE18;Collection;Vestido
502VE000585;IN17;Collection;Vestido
502VE000586;IN17;Collection;Vestido
502VE000587;IN17;Collection;Vestido
502VE000588;IN17;Collection;Vestido
502VE000589;AI17;Collection;Vestido
502VE000590;AI17;Collection;Vestido
502VE000591;IN17;Collection;Vestido
502VE000592;UI17;Collection;Vestido
502VE000593;P516;Collection;Vestido
502VE000594;P516;Collection;Vestido
502VE000595;P516;Collection;Vestido
502VE000596;P516;Collection;Vestido
502VE000597;IN17;Collection;Vestido
502VE000598;IN17;Collection;Vestido
502VE000599;VE18;Collection;Vestido
502VE000600;VE18;Collection;Vestido
502VE000601;VE18;Collection;Vestido
502VE000602;VE18;Collection;Vestido
502VE000603;IN17;Collection;Vestido
502VE000604;P516;Collection;Vestido
502VE000605;P516;Collection;Vestido
502VE000606;P516;Collection;Vestido
502VE000607;P516;Collection;Vestido
502VE000608;VE18;Collection;Vestido
502VE000609;VE18;Collection;Vestido
502VE000610;VE18;Collection;Vestido
502VE000611;VE18;Collection;Vestido
502VE000612;IN17;Collection;Vestido
502VE000613;IN17;Collection;Vestido
502VE000614;IN17;Collection;Vestido
502VE000615;IN17;Collection;Vestido
502VE000616;IN17;Collection;Vestido
502VE000617;P616;Collection;Vestido
502VE000618;AV17;Collection;Vestido
502VE000619;AV17;Collection;Vestido
502VE000620;AV17;Collection;Vestido
502VE000621;CI17;Collection;Vestido
502VE000622;AV18;Collection;Vestido
502VE000623;AI17;Collection;Vestido
502VE000624;AI17;Collection;Vestido
502VE000625;AI17;Collection;Vestido
502VE000626;AI17;Collection;Vestido
502VE000627;AI17;Collection;Vestido
502VE000628;AI17;Collection;Vestido
502VE000629;AI17;Collection;Vestido
502VE000630;AI17;Collection;Vestido
502VE000631;AI17;Collection;Vestido
502VE000632;VE18;Collection;Vestido
502VE000633;VE18;Collection;Vestido
502VE000634;CI17;Collection;Vestido
502VE000635;VE18;Collection;Vestido
502VE000636;AV18;Collection;Vestido
502VE000637;AV18;Collection;Vestido
502VE000638;CI17;Collection;Vestido
502VE000639;CI17;Collection;Vestido
502VE000640;AI17;Collection;Vestido
502VE000641;CI17;Collection;Vestido
502VE000642;AI17;Collection;Vestido
502VE000643;AI17;Collection;Vestido
502VE000644;AI17;Collection;Vestido
502VE000645;AI17;Collection;Vestido
502VE000646;AI17;Collection;Vestido
502VE000647;AV18;Collection;Vestido
502VE000648;AV18;Collection;Vestido
502VE000649;AV18;Collection;Vestido
502VE000650;AV18;Collection;Vestido
502VE000651;AV18;Collection;Vestido
502VE000652;AV18;Collection;Vestido
502VE000653;AV18;Collection;Vestido
502VE000654;AI17;Collection;Vestido
502VE000655;AI17;Collection;Vestido
502VE000656;AV18;Collection;Vestido
502VE000657;VE18;Collection;Vestido
502VE000658;VE18;Collection;Vestido
502VE000659;VE18;Collection;Vestido
502VE000660;AI17;Collection;Vestido
502VE000661;AI17;Collection;Vestido
502VE000662;CI17;Collection;Vestido
502VE000663;AI17;Collection;Vestido
502VE000664;AI17;Collection;Vestido
502VE000665;AI17;Collection;Vestido
502VE000666;AI17;Collection;Vestido
502VE000667;AI17;Collection;Vestido
502VE000668;AI17;Collection;Vestido
502VE000669;AI17;Collection;Vestido
502VE000670;AI17;Collection;Vestido
502VE000671;AI17;Collection;Vestido
502VE000672;AI17;Collection;Vestido
502VE000673;AI17;Collection;Vestido
502VE000674;AI17;Collection;Vestido
502VE000675;VE18;Collection;Vestido
502VE000676;AI17;Collection;Vestido
502VE000677;VE18;Collection;Vestido
502VE000678;AI17;Collection;Vestido
502VE000679;AI17;Collection;Vestido
502VE000680;AI17;Collection;Vestido
502VE000681;AI17;Collection;Vestido
502VE000682;AI17;Collection;Vestido
502VE000683;AI17;Collection;Vestido
502VE000684;AI17;Collection;Vestido
502VE000685;AI17;Collection;Vestido
502VE000686;AI17;Collection;Vestido
502VE000687;AI17;Collection;Vestido
502VE000688;AI17;Collection;Vestido
502VE000689;AI17;Collection;Vestido
502VE000690;CI17;Collection;Vestido
502VE000691;VE18;Collection;Vestido
502VE000692;VE18;Collection;Vestido
502VE000693;VE18;Collection;Vestido
502VE000694;VE18;Collection;Vestido
502VE000695;AI17;Collection;Vestido
502VE000696;AI17;Collection;Vestido
502VE000697;AI17;Collection;Vestido
502VE000698;VE18;Collection;Vestido
502VE000699;AI17;Collection;Vestido
502VE000700;AI17;Collection;Vestido
502VE000701;AI17;Collection;Vestido
502VE000702;AV18;Collection;Vestido
502VE000703;AV18;Collection;Vestido
502VE000704;AI17;Collection;Vestido
502VE000705;AI17;Collection;Vestido
502VE000706;AI17;Collection;Vestido
502VE000707;AI17;Collection;Vestido
502VE000708;AI17;Collection;Vestido
502VE000709;AI17;Collection;Vestido
502VE000710;AI17;Collection;Vestido
502VE000711;AV18;Collection;Vestido
502VE000712;AV18;Collection;Vestido
502VE000713;P616;Collection;Vestido
502VE000714;VE18;Collection;Vestido
502VE000715;AV18;Collection;Vestido
502VE000716;AV18;Collection;Vestido
502VE000717;AV18;Collection;Vestido
502VE000718;AV18;Collection;Vestido
502VE000719;AI17;Collection;Vestido
502VE000720;IN17;Collection;Vestido
502VE000721;CI17;Collection;Vestido
502VE000722;AI17;Collection;Vestido
502VE000723;AI17;Collection;Vestido
502VE000724;AI17;Collection;Vestido
502VE000725;AI17;Collection;Vestido
502VE000726;AI17;Collection;Vestido
502VE000727;P616;Collection;Vestido
502VE000728;AV18;Collection;Vestido
502VE000729;AV18;Collection;Vestido
502VE000730;AV18;Collection;Vestido
502VE000731;AV18;Collection;Vestido
502VE000732;AV18;Collection;Vestido
502VE000733;AV18;Collection;Vestido
502VE000734;AI17;Collection;Vestido
502VE000735;AV18;Collection;Vestido
502VE000736;AV18;Collection;Vestido
502VE000737;AV18;Collection;Vestido
502VE000738;AI17;Collection;Vestido
502VE000739;AI17;Collection;Vestido
502VE000740;AI17;Collection;Vestido
502VE000741;AI17;Collection;Vestido
502VE000742;AI17;Collection;Vestido
502VE000743;AI17;Collection;Vestido
502VE000744;AI17;Collection;Vestido
502VE000745;AI17;Collection;Vestido
502VE000746;AI17;Collection;Vestido
502VE000747;AI17;Collection;Vestido
502VE000748;AI17;Collection;Vestido
502VE000749;AV17;Collection;Vestido
502VE000750;AI17;Collection;Vestido
502VE000751;AI17;Collection;Vestido
502VE000752;VE18;Collection;Vestido
502VE000753;IN17;Collection;Vestido
502VE000754;AI17;Collection;Vestido
502VE000755;AI17;Collection;Vestido
502VE000756;AV18;Collection;Vestido
502VE000757;AV18;Collection;Vestido
502VE000758;AV18;Collection;Vestido
502VE000759;AV18;Collection;Vestido
502VE000760;AV18;Collection;Vestido
502VE000761;AV18;Collection;Vestido
502VE000762;AV18;Collection;Vestido
502VE000763;AV18;Collection;Vestido
502VE000764;AV18;Collection;Vestido
502VE000765;AI17;Collection;Vestido
502VE000766;AI17;Collection;Vestido
502VE000767;AI17;Collection;Vestido
502VE000768;AI17;Collection;Vestido
502VE000769;AI17;Collection;Vestido
502VE000770;VE18;Collection;Vestido
502VE000771;AI17;Collection;Vestido
502VE000772;AI17;Collection;Vestido
502VE000773;VE18;Collection;Vestido
502VE000774;AI17;Collection;Vestido
502VE000775;AI17;Collection;Vestido
502VE000776;IN17;Collection;Vestido
502VE000777;AI17;Collection;Vestido
502VE000778;P616;Collection;Vestido
502VE000779;AI17;Collection;Vestido
502VE000780;IN17;Collection;Vestido
502VE000781;IN16;Collection;Vestido
502VE000782;AI17;Collection;Vestido
502VE000783;AI17;Collection;Vestido
502VE000784;AV18;Collection;Vestido
502VE000785;VE18;Collection;Vestido
502VE000786;AI17;Collection;Vestido
502VE000787;AI17;Collection;Vestido
502VE000788;AI17;Collection;Vestido
502VE000789;VE18;Collection;Vestido
502VE000790;AI17;Collection;Vestido
502VE000791;CI17;Collection;Vestido
502VE000792;AI17;Collection;Vestido
502VE000793;AI17;Collection;Vestido
502VE000794;AI17;Collection;Vestido
502VE000795;AI17;Collection;Vestido
502VE000796;AI17;Collection;Vestido
502VE000797;AI17;Collection;Vestido
502VE000798;AI17;Collection;Vestido
502VE000799;AI17;Collection;Vestido
502VE000800;AI17;Collection;Vestido
502VE000801;AI17;Collection;Vestido
502VE000802;AI17;Collection;Vestido
502VE000803;AI17;Collection;Vestido
502VE000804;AI17;Collection;Vestido
502VE000805;AI17;Collection;Vestido
502VE000806;AI17;Collection;Vestido
502VE000807;AI17;Collection;Vestido
502VE000808;AI17;Collection;Vestido
502VE000809;P716;Collection;Vestido
502VE000810;P716;Collection;Vestido
502VE000811;AV18;Collection;Vestido
502VE000812;AV18;Collection;Vestido
502VE000813;AV18;Collection;Vestido
502VE000814;P716;Collection;Vestido
502VE000815;P716;Collection;Vestido
502VE000816;P716;Collection;Vestido
502VE000817;P716;Collection;Vestido
502VE000818;P716;Collection;Vestido
502VE000819;P716;Collection;Vestido
502VE000820;VE18;Collection;Vestido
502VE000821;AV18;Collection;Vestido
502VE000822;AV18;Collection;Vestido
502VE000823;AV18;Collection;Vestido
502VE000824;AV18;Collection;Vestido
502VE000825;AV18;Collection;Vestido
502VE000826;AV18;Collection;Vestido
502VE000827;P716;Collection;Vestido
502VE000828;AV18;Collection;Vestido
502VE000829;AV18;Collection;Vestido
502VE000830;AV18;Collection;Vestido
502VE000831;AV18;Collection;Vestido
502VE000832;AV18;Collection;Vestido
502VE000833;AV18;Collection;Vestido
502VE000834;AV18;Collection;Vestido
502VE000835;AV18;Collection;Vestido
502VE000836;AV18;Collection;Vestido
502VE000837;VE18;Collection;Vestido
502VE000838;VE18;Collection;Vestido
502VE000839;AI17;Collection;Vestido
502VE000840;VE18;Collection;Vestido
502VE000841;AV18;Collection;Vestido
502VE000842;VE18;Collection;Vestido
502VE000843;VE18;Collection;Vestido
502VE000844;AV18;Collection;Vestido
502VE000845;VE18;Collection;Vestido
502VE000846;VE18;Collection;Vestido
502VE000847;AV18;Collection;Vestido
502VE000848;IN18;Collection;Vestido
502VE000849;VE18;Collection;Vestido
502VE000850;IN16;Collection;Vestido
502VE000851;IN16;Collection;Vestido
502VE000852;AV18;Collection;Vestido
502VE000853;AV18;Collection;Vestido
502VE000854;AV18;Collection;Vestido
502VE000855;AV18;Collection;Vestido
502VE000856;AV18;Collection;Vestido
502VE000857;AV18;Collection;Vestido
502VE000858;VE18;Collection;Vestido
502VE000859;VE18;Collection;Vestido
502VE000860;VE18;Collection;Vestido
502VE000861;VE18;Collection;Vestido
502VE000862;VE18;Collection;Vestido
502VE000863;VE18;Collection;Vestido
502VE000864;VE18;Collection;Vestido
502VE000865;VE18;Collection;Vestido
502VE000866;IN17;Collection;Vestido
502VE000867;IN17;Collection;Vestido
502VE000868;IN17;Collection;Vestido
502VE000869;VE18;Collection;Vestido
502VE000870;VE18;Collection;Vestido
502VE000871;VE18;Collection;Vestido
502VE000872;VE18;Collection;Vestido
502VE000873;VE18;Collection;Vestido
502VE000874;AV18;Collection;Vestido
502VE000875;AV18;Collection;Vestido
502VE000876;IN17;Collection;Vestido
502VE000877;IN17;Collection;Vestido
502VE000878;VE18;Collection;Vestido
502VE000879;VE18;Collection;Vestido
502VE000880;VE18;Collection;Vestido
502VE000881;VE18;Collection;Vestido
502VE000882;VE18;Collection;Vestido
502VE000883;VE18;Collection;Vestido
502VE000884;VE18;Collection;Vestido
502VE000885;VE18;Collection;Vestido
502VE000886;IN16;Collection;Vestido
502VE000887;VE18;Collection;Vestido
502VE000888;VE18;Collection;Vestido
502VE000889;VE18;Collection;Vestido
502VE000890;VE18;Collection;Vestido
502VE000891;VE18;Collection;Vestido
502VE000892;AV18;Collection;Vestido
502VE000893;AV18;Collection;Vestido
502VE000894;AV18;Collection;Vestido
502VE000895;AV18;Collection;Vestido
502VE000896;AV18;Collection;Vestido
502VE000897;AV18;Collection;Vestido
502VE000898;AV18;Collection;Vestido
502VE000899;VE18;Collection;Vestido
502VE000900;VE18;Collection;Vestido
502VE000901;VE18;Collection;Vestido
502VE000902;VE18;Collection;Vestido
502VE000903;VE18;Collection;Vestido
502VE000904;VE18;Collection;Vestido
502VE000905;VE18;Collection;Vestido
502VE000906;VE18;Collection;Vestido
502VE000907;VE18;Collection;Vestido
502VE000908;VE18;Collection;Vestido
502VE000909;VE18;Collection;Vestido
502VE000910;VE18;Collection;Vestido
502VE000911;VE18;Collection;Vestido
502VE000912;VE18;Collection;Vestido
502VE000913;VE18;Collection;Vestido
502VE000914;VE18;Collection;Vestido
502VE000915;VE18;Collection;Vestido
502VE000916;VE18;Collection;Vestido
502VE000917;VE18;Collection;Vestido
502VE000918;VE18;Collection;Vestido
502VE000919;AV18;Collection;Vestido
502VE000920;AI17;Collection;Vestido
502VE000921;AI17;Collection;Vestido
502VE000922;AV17;Collection;Vestido
502VE000923;VE18;Collection;Vestido
502VE000924;VE18;Collection;Vestido
502VE000925;VE18;Collection;Vestido
502VE000926;VE18;Collection;Vestido
502VE000927;VE18;Collection;Vestido
502VE000928;VE18;Collection;Vestido
502VE000929;VE18;Collection;Vestido
502VE000930;AV18;Collection;Vestido
502VE000931;VE18;Collection;Vestido
502VE000932;VE18;Collection;Vestido
502VE000933;VE18;Collection;Vestido
502VE000934;VE18;Collection;Vestido
502VE000935;VE18;Collection;Vestido
502VE000936;VE18;Collection;Vestido
502VE000937;VE18;Collection;Vestido
502VE000938;VE18;Collection;Vestido
502VE000939;VE18;Collection;Vestido
502VE000940;VE18;Collection;Vestido
502VE000941;VE18;Collection;Vestido
502VE000942;VE18;Collection;Vestido
502VE000943;AV18;Collection;Vestido
502VE000944;VE18;Collection;Vestido
502VE000945;VE18;Collection;Vestido
502VE000946;VE18;Collection;Vestido
502VE000947;VE18;Collection;Vestido
502VE000948;VE18;Collection;Vestido
502VE000949;VE18;Collection;Vestido
502VE000950;VE18;Collection;Vestido
502VE000951;VE18;Collection;Vestido
502VE000952;VE18;Collection;Vestido
502VE000953;AV18;Collection;Vestido
502VE000954;VE18;Collection;Vestido
502VE000955;VE18;Collection;Vestido
502VE000956;VE18;Collection;Vestido
502VE000957;VE18;Collection;Vestido
502VE000958;VE18;Collection;Vestido
502VE000959;VE18;Collection;Vestido
502VE000960;VE18;Collection;Vestido
502VE000961;VE18;Collection;Vestido
502VE000962;VE18;Collection;Vestido
502VE000963;AV18;Collection;Vestido
502VE000964;VE18;Collection;Vestido
502VE000965;VE18;Collection;Vestido
502VE000966;AI17;Collection;Vestido
502VE000967;VE18;Collection;Vestido
502VE000968;VE18;Collection;Vestido
502VE000969;VE18;Collection;Vestido
502VE000970;VE18;Collection;Vestido
502VE000971;VE18;Collection;Vestido
502VE000972;VE18;Collection;Vestido
502VE000973;IN17;Collection;Vestido
502VE000974;AI17;Collection;Vestido
502VE000975;AI17;Collection;Vestido
502VE000976;AI16;Collection;Vestido
502VE000977;IN17;Collection;Vestido
502VE000978;AI17;Collection;Vestido
502VE000979;VE18;Collection;Vestido
502VE000980;VE18;Collection;Vestido
502VE000981;VE18;Collection;Vestido
502VE000982;VE18;Collection;Vestido
502VE000983;IN17;Collection;Vestido
502VE000984;AV16;Collection;Vestido
502VE000985;VE18;Collection;Vestido
502VE000986;IN17;Collection;Vestido
502VE000987;AI17;Collection;Vestido
502VE000988;IN17;Collection;Vestido
502VE000989;AI17;Collection;Vestido
502VE000990;VE18;Collection;Vestido
502VE000991;VE18;Collection;Vestido
502VE000992;AI17;Collection;Vestido
502VE000993;AI17;Collection;Vestido
502VE000994;VE18;Collection;Vestido
502VE000995;VE18;Collection;Vestido
502VE000996;VE18;Collection;Vestido
502VE000997;VE18;Collection;Vestido
502VE000998;VE18;Collection;Vestido
502VE000999;VE18;Collection;Vestido
502VE001000;VE18;Collection;Vestido
502VE001001;VE18;Collection;Vestido
502VE001002;VE18;Collection;Vestido
502VE001003;VE18;Collection;Vestido
502VE001004;VE18;Collection;Vestido
502VE001005;VE18;Collection;Vestido
502VE001006;VE18;Collection;Vestido
502VE001007;VE18;Collection;Vestido
502VE001008;IN16;Collection;Vestido
502VE001009;VE18;Collection;Vestido
502VE001010;IN17;Collection;Vestido
502VE001011;VE18;Collection;Vestido
502VE001012;VE18;Collection;Vestido
502VE001013;VE18;Collection;Vestido
502VE001014;VE18;Collection;Vestido
502VE001015;VE18;Collection;Vestido
502VE001016;VE18;Collection;Vestido
502VE001017;VE18;Collection;Vestido
502VE001018;IN16;Collection;Vestido
502VE001019;IN17;Collection;Vestido
502VE001020;IN16;Collection;Vestido
502VE001021;IN17;Collection;Vestido
502VE001022;IN17;Collection;Vestido
502VE001023;VE18;Collection;Vestido
502VE001024;IN16;Collection;Vestido
502VE001025;IN17;Collection;Vestido
502VE001026;VE18;Collection;Vestido
502VE001027;IN16;Collection;Vestido
502VE001028;VE18;Collection;Vestido
502VE001029;IN16;Collection;Vestido
502VE001030;VE18;Collection;Vestido
502VE001031;AI16;Collection;Vestido
502VE001032;VE18;Collection;Vestido
502VE001033;IN17;Collection;Vestido
502VE001034;VE18;Collection;Vestido
502VE001035;IN17;Collection;Vestido
502VE001036;AI17;Collection;Vestido
502VE001037;AI17;Collection;Vestido
